query_id,source,question_type,strategy,mode,latency_s,num_relevant,retrieved_ids,mrr,hit@1,precision@1,recall@1,ndcg@1,hit@3,precision@3,recall@3,ndcg@3,hit@5,precision@5,recall@5,ndcg@5,hit@10,precision@10,recall@10,ndcg@10
auto-V-10-K-2025-11-06-3,auto,simple fact,fixed,hybrid,0.0699,1,"['V-10-K-2025-11-06-fixed-997', 'V-10-K-2025-11-06-fixed-971', 'V-10-Q-2025-07-30-fixed-336', 'V-8-K-2025-11-10-fixed-13', 'V-10-K-2025-11-06-fixed-515', 'V-10-K-2025-11-06-fixed-996', 'V-10-K-2025-11-06-fixed-669', 'V-10-K-2025-11-06-fixed-981', 'V-10-K-2025-11-06-fixed-231', 'V-10-Q-2025-07-30-fixed-268']",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.38685280723454163,1.0,0.1,1.0,0.38685280723454163
auto-V-10-K-2025-11-06-3,auto,simple fact,fixed,hybrid+rerank,0.8123,1,"['V-10-K-2025-11-06-fixed-515', 'V-10-Q-2025-07-30-fixed-336', 'V-10-K-2025-11-06-fixed-997', 'V-8-K-2025-08-08-fixed-11', 'V-10-K-2025-11-06-fixed-566', 'V-10-K-2025-11-06-fixed-998', 'V-10-Q-2025-04-30-fixed-249', 'V-10-K-2025-11-06-fixed-971', 'V-10-Q-2025-07-30-fixed-268', 'V-8-K-2025-10-28-fixed-11']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-10-K-2025-11-06-3,auto,simple fact,section,vector,0.0239,1,"['V-8-K-2025-08-08-section-11', 'V-8-K-2025-11-10-section-13', 'V-10-K-2025-11-06-section-953', 'V-10-K-2025-11-06-section-128', 'V-8-K-2025-10-28-section-11', 'V-10-K-2025-11-06-section-952', 'V-8-K-2025-10-28-section-10', 'V-8-K-2025-09-29-section-12', 'V-10-Q-2025-01-31-section-192', 'V-10-K-2025-11-06-section-963']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto-V-10-K-2025-11-06-3,auto,simple fact,section,bm25,0.0279,1,"['V-10-Q-2025-07-30-section-321', 'V-10-K-2025-11-06-section-489', 'V-10-K-2025-11-06-section-640', 'MA-10-K-2025-02-12-section-332', 'V-10-K-2025-11-06-section-219', 'V-10-K-2025-11-06-section-787', 'V-10-K-2025-11-06-section-399', 'MA-10-K-2025-02-12-section-333', 'V-10-K-2025-11-06-section-207', 'V-10-K-2025-11-06-section-208']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,section,hybrid,0.0729,1,"['V-8-K-2025-08-08-section-11', 'V-8-K-2025-08-08-section-10', 'V-10-Q-2025-07-30-section-321', 'V-8-K-2025-11-10-section-13', 'V-10-K-2025-11-06-section-489', 'V-10-K-2025-11-06-section-953', 'V-10-K-2025-11-06-section-640', 'V-10-K-2025-11-06-section-128', 'MA-10-K-2025-02-12-section-332', 'V-8-K-2025-10-28-section-11']",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.38685280723454163,1.0,0.1,1.0,0.38685280723454163
auto-V-10-K-2025-11-06-3,auto,simple fact,section,hybrid+rerank,0.7675,1,"['V-10-K-2025-11-06-section-489', 'V-8-K-2025-08-08-section-11', 'V-10-Q-2025-07-30-section-321', 'V-8-K-2025-11-10-section-13', 'V-10-Q-2025-01-31-section-192', 'V-10-K-2025-11-06-section-954', 'V-8-K-2025-09-29-section-12', 'V-8-K-2025-10-28-section-10', 'V-8-K-2025-08-08-section-10', 'V-10-K-2025-11-06-section-953']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-10-K-2025-11-06-3,auto,simple fact,semantic,vector,0.0234,1,"['V-10-Q-2025-07-30-semantic-521', 'V-10-K-2025-11-06-semantic-1074', 'V-10-K-2025-11-06-semantic-2285', 'V-10-K-2025-11-06-semantic-2144', 'V-10-Q-2025-04-30-semantic-306', 'V-10-Q-2025-07-30-semantic-326', 'V-10-K-2025-11-06-semantic-2274', 'V-10-Q-2025-01-31-semantic-86', 'V-10-Q-2025-04-30-semantic-100', 'V-10-Q-2025-07-30-semantic-100']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,semantic,bm25,0.0497,1,"['V-10-Q-2025-07-30-semantic-521', 'V-10-K-2025-11-06-semantic-1074', 'V-10-K-2025-11-06-semantic-2231', 'MA-10-K-2025-02-12-semantic-2141', 'V-10-Q-2025-07-30-semantic-243', 'V-10-K-2025-11-06-semantic-333', 'V-10-K-2025-11-06-semantic-301', 'V-8-K-2025-12-30-semantic-11', 'V-8-K-2025-09-26-semantic-11', 'MA-10-K-2025-02-12-semantic-1609']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,semantic,hybrid,0.0859,1,"['V-10-Q-2025-07-30-semantic-521', 'V-10-K-2025-11-06-semantic-1074', 'V-10-K-2025-11-06-semantic-2285', 'V-10-K-2025-11-06-semantic-2231', 'V-10-K-2025-11-06-semantic-2144', 'MA-10-K-2025-02-12-semantic-2141', 'V-10-Q-2025-04-30-semantic-306', 'V-10-Q-2025-07-30-semantic-243', 'V-10-Q-2025-07-30-semantic-326', 'V-10-K-2025-11-06-semantic-333']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,semantic,hybrid+rerank,0.5327,1,"['V-10-Q-2025-07-30-semantic-521', 'V-10-K-2025-11-06-semantic-1074', 'V-10-Q-2025-07-30-semantic-100', 'V-10-Q-2025-04-30-semantic-100', 'V-10-Q-2025-01-31-semantic-86', 'V-10-K-2025-11-06-semantic-2144', 'V-10-Q-2025-07-30-semantic-326', 'V-10-Q-2025-04-30-semantic-306', 'V-10-K-2025-11-06-semantic-2285', 'V-10-K-2025-11-06-semantic-2274']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,hierarchical,vector,0.0247,1,"['V-10-Q-2025-07-30-hierarchical-521', 'V-10-K-2025-11-06-hierarchical-1074', 'V-10-K-2025-11-06-hierarchical-2285', 'V-10-Q-2025-01-31-hierarchical-86', 'V-10-Q-2025-04-30-hierarchical-100', 'V-10-Q-2025-07-30-hierarchical-100', 'V-10-K-2025-11-06-hierarchical-2296', 'V-10-K-2025-11-06-hierarchical-44', 'V-8-K-2025-10-28-hierarchical-1', 'V-10-K-2025-11-06-hierarchical-1637']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,hierarchical,bm25,0.0434,1,"['V-10-Q-2025-07-30-hierarchical-521', 'V-10-K-2025-11-06-hierarchical-1074', 'V-10-K-2025-11-06-hierarchical-2231', 'MA-10-K-2025-02-12-hierarchical-2141', 'V-10-Q-2025-07-30-hierarchical-243', 'V-10-K-2025-11-06-hierarchical-333', 'V-10-K-2025-11-06-hierarchical-301', 'V-8-K-2025-09-26-hierarchical-11', 'V-8-K-2025-12-30-hierarchical-11', 'MA-10-K-2025-02-12-hierarchical-1609']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,hierarchical,hybrid,0.0824,1,"['V-10-Q-2025-07-30-hierarchical-521', 'V-10-K-2025-11-06-hierarchical-1074', 'V-10-K-2025-11-06-hierarchical-2285', 'V-10-K-2025-11-06-hierarchical-2231', 'V-10-Q-2025-01-31-hierarchical-86', 'MA-10-K-2025-02-12-hierarchical-2141', 'V-10-Q-2025-04-30-hierarchical-100', 'V-10-Q-2025-07-30-hierarchical-243', 'V-10-Q-2025-07-30-hierarchical-100', 'V-10-K-2025-11-06-hierarchical-333']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-10-K-2025-11-06-3,auto,simple fact,hierarchical,hybrid+rerank,0.5355,1,"['V-10-Q-2025-07-30-hierarchical-521', 'V-10-K-2025-11-06-hierarchical-1074', 'V-10-Q-2025-04-30-hierarchical-100', 'V-10-Q-2025-01-31-hierarchical-86', 'V-10-Q-2025-07-30-hierarchical-100', 'V-10-K-2025-11-06-hierarchical-2296', 'V-8-K-2025-10-28-hierarchical-1', 'V-8-K-2025-09-29-hierarchical-1', 'V-10-K-2025-11-06-hierarchical-1637', 'V-10-K-2025-11-06-hierarchical-2285']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-8-K-2025-12-30-1,auto,simple fact,fixed,vector,0.0218,1,"['V-10-Q-2025-04-30-fixed-286', 'V-10-Q-2025-07-30-fixed-307', 'V-10-Q-2025-01-31-fixed-227', 'V-10-Q-2025-01-31-fixed-223', 'V-8-K-2025-08-08-fixed-12', 'V-10-K-2025-11-06-fixed-485', 'V-10-Q-2025-07-30-fixed-304', 'V-10-Q-2025-04-30-fixed-292', 'V-10-Q-2025-04-30-fixed-279', 'V-10-Q-2025-04-30-fixed-283']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto-V-8-K-2025-12-30-1,auto,simple fact,fixed,bm25,0.0325,1,"['V-8-K-2025-09-26-fixed-11', 'V-8-K-2025-12-30-fixed-11', 'V-10-K-2025-11-06-fixed-817', 'MA-10-Q-2025-10-30-fixed-366', 'MA-10-Q-2025-07-31-fixed-363', 'MA-10-Q-2025-05-01-fixed-315', 'V-10-Q-2025-01-31-fixed-158', 'V-10-K-2025-11-06-fixed-803', 'V-10-Q-2025-04-30-fixed-187', 'MA-10-Q-2025-05-01-fixed-325']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-8-K-2025-12-30-1,auto,simple fact,fixed,hybrid,0.0683,1,"['V-8-K-2025-08-08-fixed-12', 'V-10-K-2025-11-06-fixed-803', 'MA-10-Q-2025-10-30-fixed-366', 'V-8-K-2025-08-08-fixed-11', 'V-10-Q-2025-07-30-fixed-166', 'V-10-Q-2025-01-31-fixed-130', 'V-10-Q-2025-07-30-fixed-162', 'V-10-Q-2025-04-30-fixed-286', 'V-8-K-2025-09-26-fixed-11', 'V-10-Q-2025-07-30-fixed-307']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto-V-8-K-2025-12-30-1,auto,simple fact,fixed,hybrid+rerank,0.8685,1,"['V-8-K-2025-08-08-fixed-12', 'V-8-K-2025-12-30-fixed-11', 'V-8-K-2025-09-26-fixed-11', 'V-10-K-2025-11-06-fixed-803', 'V-8-K-2025-08-08-fixed-11', 'V-10-Q-2025-04-30-fixed-187', 'V-10-Q-2025-07-30-fixed-200', 'V-10-K-2025-11-06-fixed-724', 'V-10-Q-2025-01-31-fixed-130', 'V-10-Q-2025-07-30-fixed-166']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-8-K-2025-12-30-1,auto,simple fact,section,vector,0.0219,1,"['V-8-K-2025-08-08-section-11', 'V-10-Q-2025-07-30-section-294', 'V-10-Q-2025-01-31-section-218', 'V-10-Q-2025-07-30-section-291', 'V-10-Q-2025-07-30-section-287', 'V-10-Q-2025-04-30-section-277', 'V-10-Q-2025-07-30-section-300', 'V-10-K-2025-11-06-section-461', 'V-10-K-2025-11-06-section-700', 'V-10-Q-2025-01-31-section-214']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto-V-8-K-2025-12-30-1,auto,simple fact,section,bm25,0.0299,1,"['V-8-K-2025-09-26-section-10', 'V-8-K-2025-12-30-section-10', 'V-10-K-2025-11-06-section-769', 'MA-10-Q-2025-10-30-section-350', 'MA-10-Q-2025-07-31-section-347', 'MA-10-Q-2025-05-01-section-300', 'V-10-K-2025-11-06-section-780', 'V-10-Q-2025-07-30-section-192', 'V-10-K-2025-11-06-section-766', 'V-10-Q-2025-04-30-section-177']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-8-K-2025-12-30-1,auto,simple fact,section,hybrid,0.0756,1,"['V-8-K-2025-08-08-section-11', 'V-10-K-2025-11-06-section-766', 'V-8-K-2025-12-30-section-10', 'V-10-Q-2025-01-31-section-124', 'V-10-K-2025-11-06-section-701', 'V-10-Q-2025-07-30-section-159', 'V-10-Q-2025-07-30-section-154', 'V-8-K-2025-09-26-section-10', 'V-10-Q-2025-07-30-section-294', 'V-10-Q-2025-01-31-section-218']",0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.5,1.0,0.1,1.0,0.5
auto-V-8-K-2025-12-30-1,auto,simple fact,section,hybrid+rerank,0.7958,1,"['V-8-K-2025-08-08-section-11', 'V-8-K-2025-09-26-section-10', 'V-8-K-2025-12-30-section-10', 'V-10-K-2025-11-06-section-766', 'V-10-Q-2025-04-30-section-177', 'V-8-K-2025-12-30-section-11', 'V-8-K-2025-09-26-section-11', 'V-10-K-2025-11-06-section-701', 'V-10-Q-2025-07-30-section-159', 'V-10-Q-2025-01-31-section-124']",0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.5,1.0,0.1,1.0,0.5
auto-V-8-K-2025-12-30-1,auto,simple fact,semantic,vector,0.0279,1,"['V-8-K-2025-12-30-semantic-14', 'V-8-K-2025-09-26-semantic-14', 'V-8-K-2025-08-08-semantic-12', 'V-10-Q-2025-04-30-semantic-427', 'V-10-Q-2025-07-30-semantic-460', 'V-10-Q-2025-01-31-semantic-127', 'V-10-Q-2025-07-30-semantic-140', 'V-10-Q-2025-04-30-semantic-140', 'V-10-K-2025-11-06-semantic-1682', 'MA-10-K-2025-02-12-semantic-1094']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,semantic,bm25,0.0565,1,"['V-8-K-2025-12-30-semantic-14', 'V-8-K-2025-09-26-semantic-14', 'V-10-K-2025-11-06-semantic-1840', 'V-10-K-2025-11-06-semantic-1862', 'V-10-K-2025-11-06-semantic-1833', 'V-10-K-2025-11-06-semantic-1834', 'V-10-Q-2025-07-30-semantic-211', 'V-10-Q-2025-04-30-semantic-199', 'V-10-Q-2025-07-30-semantic-213', 'V-10-Q-2025-01-31-semantic-183']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,semantic,hybrid,0.098,1,"['V-8-K-2025-12-30-semantic-14', 'V-8-K-2025-09-26-semantic-14', 'V-8-K-2025-08-08-semantic-12', 'V-8-K-2025-12-23-semantic-15', 'V-8-K-2025-09-19-semantic-15', 'MA-10-K-2025-02-12-semantic-1569', 'MA-10-K-2025-02-12-semantic-1121', 'V-10-K-2025-11-06-semantic-1840', 'V-10-Q-2025-04-30-semantic-427', 'V-10-K-2025-11-06-semantic-1862']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,semantic,hybrid+rerank,0.6358,1,"['V-8-K-2025-12-30-semantic-14', 'V-8-K-2025-09-26-semantic-14', 'V-8-K-2025-08-08-semantic-12', 'V-10-K-2025-11-06-semantic-1840', 'V-10-K-2025-11-06-semantic-1834', 'V-10-Q-2025-07-30-semantic-460', 'V-10-Q-2025-01-31-semantic-127', 'V-10-Q-2025-04-30-semantic-427', 'V-8-K-2025-12-23-semantic-15', 'V-8-K-2025-09-19-semantic-15']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,hierarchical,vector,0.0223,1,"['V-8-K-2025-12-30-hierarchical-14', 'V-8-K-2025-09-26-hierarchical-14', 'V-8-K-2025-08-08-hierarchical-12', 'V-10-Q-2025-04-30-hierarchical-427', 'V-10-Q-2025-07-30-hierarchical-460', 'V-10-Q-2025-01-31-hierarchical-127', 'V-10-Q-2025-07-30-hierarchical-140', 'V-10-Q-2025-04-30-hierarchical-140', 'V-10-K-2025-11-06-hierarchical-1682', 'MA-10-K-2025-02-12-hierarchical-1094']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,hierarchical,bm25,0.038,1,"['V-8-K-2025-12-30-hierarchical-14', 'V-8-K-2025-09-26-hierarchical-14', 'V-10-K-2025-11-06-hierarchical-1840', 'V-10-K-2025-11-06-hierarchical-1862', 'V-10-K-2025-11-06-hierarchical-1833', 'V-10-K-2025-11-06-hierarchical-1834', 'V-10-K-2025-11-06-hierarchical-1605', 'V-10-Q-2025-04-30-hierarchical-199', 'V-10-Q-2025-07-30-hierarchical-211', 'MA-10-K-2025-02-12-hierarchical-227']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,hierarchical,hybrid,0.0723,1,"['V-8-K-2025-12-30-hierarchical-14', 'V-8-K-2025-09-26-hierarchical-14', 'V-8-K-2025-08-08-hierarchical-12', 'V-8-K-2025-12-23-hierarchical-15', 'V-8-K-2025-09-19-hierarchical-15', 'MA-10-K-2025-02-12-hierarchical-1569', 'MA-10-K-2025-02-12-hierarchical-1121', 'V-10-K-2025-11-06-hierarchical-1235', 'V-10-K-2025-11-06-hierarchical-1519', 'V-10-K-2025-11-06-hierarchical-1840']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-12-30-1,auto,simple fact,hierarchical,hybrid+rerank,0.5909,1,"['V-8-K-2025-12-30-hierarchical-14', 'V-8-K-2025-09-26-hierarchical-14', 'V-8-K-2025-08-08-hierarchical-12', 'V-10-Q-2025-01-31-hierarchical-127', 'V-10-Q-2025-07-30-hierarchical-140', 'V-10-Q-2025-04-30-hierarchical-140', 'V-10-K-2025-11-06-hierarchical-1682', 'V-8-K-2025-12-23-hierarchical-15', 'V-8-K-2025-09-19-hierarchical-15', 'MA-10-K-2025-02-12-hierarchical-1121']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,fixed,vector,0.0241,1,"['V-8-K-2025-09-26-fixed-10', 'V-8-K-2025-12-30-fixed-10', 'V-10-Q-2025-01-31-fixed-172', 'V-10-K-2025-11-06-fixed-837', 'V-10-Q-2025-04-30-fixed-208', 'V-10-Q-2025-04-30-fixed-209', 'V-10-Q-2025-01-31-fixed-217', 'V-10-K-2025-11-06-fixed-801', 'V-10-Q-2025-01-31-fixed-173', 'V-10-Q-2025-04-30-fixed-268']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,fixed,bm25,0.0351,1,"['V-8-K-2025-09-26-fixed-10', 'MA-10-Q-2025-10-30-fixed-434', 'MA-10-Q-2025-10-30-fixed-218', 'V-10-K-2025-11-06-fixed-419', 'MA-10-Q-2025-10-30-fixed-217', 'V-10-K-2025-11-06-fixed-824', 'V-10-Q-2025-01-31-fixed-72', 'V-8-K-2025-09-19-fixed-10', 'V-10-Q-2025-07-30-fixed-95', 'V-10-Q-2025-07-30-fixed-207']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,fixed,hybrid,0.0881,1,"['V-8-K-2025-09-26-fixed-10', 'V-8-K-2025-12-30-fixed-10', 'V-10-K-2025-11-06-fixed-801', 'V-10-Q-2025-07-30-fixed-210', 'V-10-Q-2025-01-31-fixed-153', 'V-10-Q-2025-04-30-fixed-182', 'V-10-K-2025-11-06-fixed-830', 'MA-10-Q-2025-10-30-fixed-434', 'V-10-Q-2025-01-31-fixed-172', 'MA-10-Q-2025-10-30-fixed-218']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,fixed,hybrid+rerank,0.8369,1,"['V-8-K-2025-09-26-fixed-10', 'V-8-K-2025-12-30-fixed-10', 'V-10-K-2025-11-06-fixed-801', 'V-10-K-2025-11-06-fixed-837', 'V-10-Q-2025-01-31-fixed-172', 'MA-10-Q-2025-10-30-fixed-218', 'V-10-K-2025-11-06-fixed-128', 'V-10-Q-2025-07-30-fixed-195', 'V-10-Q-2025-07-30-fixed-104', 'V-10-Q-2025-04-30-fixed-182']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,section,vector,0.0217,1,"['V-10-K-2025-11-06-section-799', 'V-8-K-2025-12-30-section-10', 'V-8-K-2025-09-26-section-10', 'V-10-Q-2025-01-31-section-165', 'V-10-Q-2025-04-30-section-197', 'V-10-Q-2025-04-30-section-198', 'V-10-Q-2025-07-30-section-189', 'V-10-Q-2025-04-30-section-175', 'V-10-K-2025-11-06-section-764', 'V-10-Q-2025-01-31-section-164']",0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.5,1.0,0.1,1.0,0.5
auto-V-8-K-2025-09-26-2,auto,simple fact,section,bm25,0.0461,1,"['MA-10-Q-2025-10-30-section-205', 'V-10-Q-2025-01-31-section-68', 'MA-10-Q-2025-10-30-section-415', 'V-10-K-2025-11-06-section-790', 'V-10-K-2025-11-06-section-399', 'V-10-Q-2025-01-31-section-81', 'V-10-Q-2025-07-30-section-200', 'V-8-K-2025-09-26-section-10', 'V-10-K-2025-11-06-section-566', 'V-10-Q-2025-04-30-section-187']",0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.31546487678572877
auto-V-8-K-2025-09-26-2,auto,simple fact,section,hybrid,0.0874,1,"['V-8-K-2025-09-26-section-10', 'V-10-K-2025-11-06-section-764', 'V-10-Q-2025-07-30-section-200', 'V-10-K-2025-11-06-section-799', 'V-10-Q-2025-04-30-section-187', 'MA-10-K-2025-02-12-section-820', 'V-10-Q-2025-04-30-section-172', 'V-10-Q-2025-07-30-section-186', 'V-10-Q-2025-01-31-section-158', 'V-10-K-2025-11-06-section-759']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,section,hybrid+rerank,0.8245,1,"['V-8-K-2025-09-26-section-10', 'V-10-K-2025-11-06-section-764', 'V-10-K-2025-11-06-section-799', 'V-10-Q-2025-01-31-section-147', 'V-10-Q-2025-04-30-section-172', 'V-10-Q-2025-01-31-section-164', 'V-10-K-2025-11-06-section-120', 'V-10-Q-2025-07-30-section-186', 'V-10-K-2025-11-06-section-560', 'V-10-Q-2025-01-31-section-158']",1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0
auto-V-8-K-2025-09-26-2,auto,simple fact,semantic,vector,0.0423,1,"['V-8-K-2025-12-30-semantic-13', 'V-8-K-2025-09-26-semantic-13', 'V-10-Q-2025-04-30-semantic-196', 'V-10-Q-2025-07-30-semantic-208', 'V-10-K-2025-11-06-semantic-1830', 'V-10-Q-2025-04-30-semantic-200', 'V-10-Q-2025-07-30-semantic-212', 'V-10-Q-2025-01-31-semantic-209', 'V-8-K-2025-09-26-semantic-11', 'V-10-K-2025-11-06-semantic-1893']",0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.2,1.0,0.6309297535714575,1.0,0.1,1.0,0.6309297535714575
auto-V-8-K-2025-09-26-2,auto,simple fact,semantic,bm25,0.0845,1,"['MA-10-Q-2025-10-30-semantic-670', 'MA-10-Q-2025-10-30-semantic-659', 'MA-10-K-2025-02-12-semantic-1236', 'MA-10-Q-2025-05-01-semantic-592', 'MA-10-Q-2025-07-31-semantic-645', 'V-10-K-2025-11-06-semantic-1853', 'V-10-Q-2025-04-30-semantic-38', 'V-10-Q-2025-07-30-semantic-42', 'V-10-Q-2025-01-31-semantic-32', 'MA-10-Q-2025-10-30-semantic-190']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auto-V-8-K-2025-09-26-2,auto,simple fact,semantic,hybrid,0.1048,1,"['V-8-K-2025-12-30-semantic-13', 'V-10-K-2025-11-06-semantic-1893', 'V-8-K-2025-09-26-semantic-13', 'V-10-K-2025-11-06-semantic-1853', 'MA-10-Q-2025-10-30-semantic-190', 'MA-10-Q-2025-10-30-semantic-670', 'MA-10-Q-2025-10-30-semantic-659', 'V-10-Q-2025-04-30-semantic-196', 'MA-10-K-2025-02-12-semantic-1236', 'V-10-Q-2025-07-30-semantic-208']",0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.5,1.0,0.1,1.0,0.5
